epoch	loss	acc	val_loss	val_acc
89	1.276131	0.541880	1.391381	0.509000
90	1.286225	0.536660	1.388119	0.510400
91	1.280750	0.538140	1.396505	0.509600
92	1.272900	0.540320	1.397184	0.506500
93	1.276133	0.541840	1.394825	0.506900
94	1.272402	0.543360	1.415638	0.495800
95	1.270697	0.540420	1.405009	0.500700
96	1.272269	0.544240	1.394044	0.503100
97	1.275487	0.540760	1.405731	0.504800
98	1.267675	0.543660	1.373346	0.517800
99	1.269195	0.544760	1.400363	0.504500
100	1.265411	0.545480	1.402777	0.503400
101	1.263062	0.545800	1.384881	0.516700
102	1.263276	0.546760	1.375651	0.521300
103	1.261617	0.545880	1.392214	0.508500
104	1.270078	0.544520	1.398181	0.504000
105	1.254105	0.548420	1.398865	0.501700
106	1.251273	0.552480	1.390929	0.507500
107	1.254811	0.549500	1.405521	0.504100
108	1.259121	0.547600	1.382813	0.516500
109	1.253801	0.549140	1.395399	0.510700
110	1.245632	0.552220	1.388007	0.509800
111	1.249855	0.549160	1.393447	0.505700
112	1.260244	0.548320	1.389451	0.510600
113	1.253874	0.549760	1.376797	0.514700
114	1.245179	0.552600	1.382319	0.513100
115	1.248608	0.550800	1.391111	0.506800
116	1.243419	0.554280	1.382824	0.511700
117	1.236102	0.554880	1.383731	0.517100
118	1.233754	0.554260	1.393277	0.509600
119	1.246032	0.552780	1.407618	0.508100
120	1.238006	0.553580	1.395337	0.504800
121	1.246976	0.554020	1.395900	0.510800
122	1.247184	0.551420	1.399685	0.508400
123	1.238871	0.556300	1.394001	0.511000
124	1.236332	0.557360	1.384353	0.515200
125	1.232842	0.559320	1.389286	0.510500
126	1.233571	0.557120	1.405295	0.507100
127	1.223113	0.560380	1.400071	0.504400
128	1.232743	0.558220	1.398995	0.507900
129	1.224564	0.563100	1.399336	0.508300
130	1.225395	0.557740	1.422919	0.499200
131	1.234252	0.558280	1.399847	0.501300
132	1.235963	0.557040	1.395525	0.509500
133	1.230526	0.558840	1.396624	0.510400
134	1.224155	0.563740	1.388389	0.517300
135	1.223364	0.560940	1.398892	0.516700
136	1.219849	0.564140	1.399361	0.508600
137	1.215585	0.562180	1.414976	0.509200
138	1.217240	0.564640	1.400205	0.507300
139	1.219354	0.561360	1.380756	0.511400
140	1.213112	0.563140	1.447347	0.483800
141	1.218067	0.563680	1.387974	0.505800
142	1.211921	0.564460	1.392726	0.510400
143	1.211588	0.566060	1.418172	0.502100
144	1.215690	0.566900	1.400892	0.508800
145	1.213458	0.564460	1.413834	0.503300
146	1.208500	0.568540	1.410275	0.507000
147	1.208812	0.568040	1.387440	0.516200
148	1.203315	0.567680	1.396322	0.508400
149	1.209493	0.566600	1.397572	0.510200
150	1.209286	0.565780	1.408659	0.504600
151	1.198668	0.568120	1.412685	0.502300
152	1.207667	0.568140	1.400802	0.512200
153	1.209753	0.564020	1.403383	0.506200
154	1.201417	0.569140	1.391769	0.514800
155	1.202194	0.569040	1.409236	0.502600
156	1.209700	0.566780	1.415089	0.506300
157	1.200595	0.568680	1.402895	0.503200
158	1.201844	0.567480	1.406193	0.507800
159	1.205104	0.567960	1.416723	0.500800
160	1.193554	0.567820	1.392444	0.509200
161	1.206518	0.568440	1.388766	0.515100
162	1.192922	0.572440	1.395825	0.509700
163	1.197132	0.569740	1.406807	0.510500
164	1.204234	0.569460	1.396422	0.510500
165	1.192658	0.573320	1.381243	0.515700
166	1.192967	0.571700	1.408181	0.505700
167	1.197905	0.571360	1.395290	0.511000
168	1.191990	0.573000	1.402190	0.507900
169	1.191665	0.572580	1.383962	0.512400
170	1.188551	0.573760	1.412165	0.503600
171	1.188389	0.572700	1.427388	0.498500
172	1.191784	0.575140	1.407685	0.509700
173	1.191584	0.574000	1.407654	0.509800
174	1.187376	0.572180	1.415967	0.506800
175	1.182212	0.576940	1.419987	0.502500
176	1.182829	0.575240	1.403141	0.515300
177	1.179633	0.574340	1.405563	0.513100
178	1.189476	0.573320	1.410455	0.510300
179	1.183650	0.576040	1.404507	0.512300
180	1.187455	0.574480	1.416010	0.508900
181	1.184250	0.573260	1.392722	0.520900
182	1.177359	0.574860	1.420590	0.501100
183	1.177668	0.576560	1.394499	0.513800
184	1.178456	0.577880	1.401248	0.511600
185	1.173020	0.576460	1.414857	0.510100
186	1.177536	0.577060	1.427341	0.509600
187	1.178903	0.577020	1.399531	0.515300
188	1.179747	0.576760	1.401424	0.507400
189	1.177913	0.577600	1.403693	0.517200
190	1.170974	0.581020	1.424018	0.510900
191	1.181414	0.575500	1.414278	0.508100
192	1.163510	0.581780	1.411738	0.508500
193	1.177810	0.579840	1.417169	0.507800
194	1.174773	0.580620	1.396973	0.515500
195	1.165985	0.580660	1.400827	0.513200
196	1.167762	0.582060	1.406196	0.513300
197	1.164464	0.582660	1.399382	0.509600
198	1.167392	0.582600	1.405304	0.507200
199	1.169397	0.581280	1.401826	0.511100
200	1.163929	0.586380	1.402194	0.511800
201	1.178193	0.577100	1.412784	0.504200
202	1.159446	0.585640	1.417223	0.502200
203	1.169867	0.578680	1.402838	0.506700
204	1.167199	0.581100	1.406821	0.509800
205	1.164141	0.584740	1.413446	0.511000
206	1.171610	0.581760	1.394176	0.513900
207	1.169048	0.577640	1.413913	0.506800
208	1.156340	0.586160	1.434571	0.497900
209	1.163886	0.581080	1.433825	0.499800
210	1.170274	0.581160	1.415128	0.502900
211	1.158690	0.585000	1.423876	0.507700
212	1.160481	0.583620	1.400767	0.510200
213	1.164751	0.580920	1.420454	0.508100
214	1.166816	0.582620	1.426900	0.503000
215	1.159746	0.585000	1.422132	0.505800
216	1.158349	0.584420	1.415048	0.510100
217	1.162684	0.582280	1.441891	0.504700
218	1.151156	0.588140	1.418230	0.504200
219	1.158491	0.583320	1.425614	0.510900
220	1.150940	0.587020	1.403578	0.511800
221	1.161551	0.583560	1.415673	0.509800
222	1.153775	0.586700	1.446386	0.497200
223	1.149507	0.588960	1.412400	0.507400
224	1.152301	0.586900	1.427726	0.500200
225	1.151378	0.587220	1.424142	0.507700
226	1.155234	0.584880	1.418834	0.511100
227	1.146555	0.589620	1.428589	0.507700
228	1.151831	0.587360	1.443863	0.506900
229	1.148303	0.588600	1.446207	0.498300
230	1.159397	0.582960	1.414380	0.511600
231	1.147164	0.589200	1.427097	0.508200
232	1.146087	0.591220	1.410776	0.512300
233	1.142747	0.588920	1.416184	0.513900
234	1.153727	0.586080	1.428822	0.505200
235	1.154371	0.589500	1.434907	0.511200
236	1.151871	0.588820	1.431262	0.508400
237	1.139518	0.593300	1.429505	0.507200
238	1.146696	0.590960	1.410152	0.511400
239	1.151741	0.585760	1.414428	0.508200
240	1.131463	0.591840	1.423646	0.507900
241	1.146394	0.587980	1.433097	0.503100
242	1.140920	0.591020	1.421981	0.505600
243	1.141644	0.591700	1.407850	0.515200
244	1.140497	0.592200	1.435789	0.503300
245	1.140459	0.588880	1.428782	0.513100
246	1.145902	0.592220	1.418038	0.510200
247	1.138934	0.588820	1.409524	0.511300
248	1.136660	0.593700	1.420305	0.509000
249	1.131248	0.593880	1.434667	0.497500
250	1.134158	0.593580	1.433245	0.508200
251	1.137292	0.593820	1.458696	0.497600
252	1.142209	0.591680	1.433178	0.500600
253	1.135623	0.593760	1.435015	0.504200
254	1.143122	0.588600	1.420836	0.512200
255	1.133573	0.594920	1.412667	0.510900
256	1.128301	0.597100	1.436686	0.505800
257	1.128669	0.595360	1.424136	0.512500
258	1.129154	0.594480	1.436433	0.509300
259	1.137413	0.591940	1.432734	0.505300
260	1.128572	0.599240	1.432144	0.507900
261	1.132465	0.593440	1.419377	0.512000
262	1.131157	0.596000	1.448336	0.502100
263	1.133691	0.593180	1.445480	0.507300
264	1.134196	0.596100	1.427513	0.513200
265	1.124662	0.598940	1.428336	0.506500
266	1.128175	0.594340	1.425566	0.501000
267	1.129670	0.594540	1.445753	0.500000
268	1.127081	0.598300	1.418700	0.508200
269	1.117637	0.599460	1.433681	0.506300
270	1.128845	0.598040	1.443576	0.503400
271	1.128881	0.595280	1.432486	0.509300
272	1.131356	0.593180	1.456646	0.501000
273	1.127310	0.598680	1.439702	0.508400
274	1.121903	0.598320	1.435663	0.506700
275	1.126514	0.596080	1.438147	0.505800
276	1.125242	0.597540	1.446524	0.503300
277	1.117263	0.600680	1.436244	0.506900
278	1.124746	0.597100	1.445185	0.498500
279	1.123036	0.597360	1.426826	0.503700
280	1.124157	0.599640	1.443995	0.505400
281	1.123581	0.596700	1.421865	0.512300
282	1.119716	0.597480	1.444176	0.505200
283	1.117851	0.602940	1.438503	0.505000
284	1.123260	0.599920	1.463835	0.502400
285	1.120636	0.598700	1.438976	0.502100
286	1.120468	0.599080	1.440092	0.504400
287	1.117235	0.602460	1.441961	0.509900
288	1.114842	0.601580	1.421941	0.514200
289	1.122183	0.599860	1.433277	0.505900
290	1.120379	0.601460	1.450397	0.505600
291	1.124557	0.598640	1.446974	0.503300
292	1.125683	0.597560	1.447382	0.505900
293	1.120792	0.597920	1.440013	0.507600
294	1.110492	0.603680	1.438650	0.512300
295	1.104157	0.605660	1.444508	0.500700
296	1.109120	0.603180	1.451145	0.505200
297	1.119984	0.599320	1.463416	0.499200
298	1.119452	0.596920	1.444828	0.504100
299	1.107165	0.604140	1.437880	0.514000
